token_ids,price
11733,4709.5386
11734,2996.7815
11735,5497.8647
11736,25353.635
11737,3373.5496
11738,8322.094
11739,5505.028
11740,3622.653
11741,19363.625
11742,4300.987
11743,12334.058
11744,4465.0894
11745,3049.6655
11746,3639.7993
11747,5305.566
11748,3566.1382
11749,3249.75
11750,12964.689
11751,3153.5896
11752,5169.3423
11753,6077.1855
11754,3265.4001
11755,3995.6453
11756,3294.339
11757,2995.3562
11758,6799.665
11759,3021.2725
11760,2809.0278
11761,2603.3193
11762,4011.0493
11763,5463.8525
11764,5150.224
11765,4056.4028
11766,3852.8936
11767,3645.7546
11768,2720.8445
11769,27073.156
11770,5836.1494
11771,2180.3142
11772,32005.207
11773,5687.555
11774,4831.5083
11775,30966.219
11776,4706.606
11777,2777.8123
11778,3775.67
11779,2954.2312
11780,5218.186
11781,3916.6077
11782,4173.6543
11783,8679.02
11784,3270.486
11785,4152.4224
11786,3146.156
11787,2807.398
11788,3361.3928
11789,5297.45
11790,3157.141
11791,3778.9265
11792,3629.943
11793,3397.2893
11794,5052.682
11795,3195.3108
11796,2518.6113
11797,7872.2124
11798,2703.8643
11799,5030.4604
11800,3695.3035
11801,5185.718
11802,3462.7773
11803,4222.3867
11804,5054.302
11805,4445.5645
11806,3110.7053
11807,3181.3286
11808,5957.7173
11809,3381.28
11810,4259.4844
11811,7869.928
11812,4079.8445
11813,5955.8423
11814,3347.5686
11815,3138.3198
11816,3389.1504
11817,3225.6714
11818,2598.7483
11819,4539.0864
11820,4709.7124
11821,4006.4763
11822,6463.005
11823,2836.182
11824,4712.2466
11825,7342.0845
11826,7537.418
11827,7686.0977
11828,6431.5903
11829,3183.7146
11830,4294.2505
11831,5676.212
11832,3682.4485
11833,25793.357
11834,3176.6472
11835,4405.945
11836,3910.963
11837,5180.544
11838,3516.046
11839,3466.8188
11840,4931.662
11841,3891.9814
11842,4449.025
11843,6746.552
11844,4612.9927
11845,2670.497
11846,3229.0505
11847,3087.042
11848,4323.7144
11849,4292.176
11850,3211.0786
11851,30351.672
11852,6849.5166
11853,3280.8816
11854,5548.524
11855,4137.851
11856,3344.7402
11857,3800.531
11858,4469.3467
11859,3565.5237
11860,5430.379
11861,26664.756
11862,5315.3945
11863,7417.808
11864,33846.656
11865,5150.5005
11866,5914.621
11867,7393.232
11868,4593.985
11869,6045.1655
11870,5794.626
11871,3183.8267
11872,7444.1323
11873,3671.6501
11874,9538.2295
11875,3658.762
11876,4713.866
11877,5346.1465
11878,28950.217
11879,6284.141
11880,13992.68
11881,4502.3384
11882,2688.7778
11883,5884.7305
11884,7489.7144
11885,8276.485
11886,4935.403
11887,3435.8867
11888,32450.875
11889,3233.1306
11890,3779.5537
11891,4944.8784
11892,3529.9497
11893,3013.908
11894,2894.2358
11895,2788.5962
11896,8191.102
11897,5450.1416
11898,3086.174
11899,6201.3643
11900,25692.297
11901,3045.414
11902,3995.0295
11903,7133.3647
11904,38791.098
11905,4963.763
11906,4640.7954
11907,5176.2246
11908,5533.325
11909,3159.5442
11910,3639.8835
11911,3614.5383
11912,3308.386
11913,4434.8535
11914,4823.2417
11915,4101.321
11916,5915.1836
11917,5270.9414
11918,4831.856
11919,2514.5352
11920,3077.077
11921,3461.8552
11922,3655.2805
11923,3205.9426
11924,5368.299
11925,3743.3948
11926,6071.5527
11927,2996.5986
11928,3685.8105
11929,2932.1816
11930,2932.293
11931,3086.709
11932,7068.9824
11933,3284.4182
11934,4301.959
11935,26945.082
11936,4782.748
11937,4324.2607
11938,2577.655
11939,3051.198
11940,3224.03
11941,5370.5425
11942,3536.6025
11943,3090.1458
11944,5312.935
11945,4419.152
11946,2679.0728
11947,3969.5405
11948,2560.1992
11949,7927.7563
11950,4791.6475
11951,7206.564
11952,2554.5603
11953,6391.044
11954,6460.8193
11955,4307.4727
11956,5324.5767
11957,3285.8147
11958,4095.9624
11959,3840.0364
11960,2621.038
11961,6796.4873
11962,3812.3796
11963,5148.8784
11964,5991.992
11965,2036.0515
11966,9918.798
11967,5383.394
11968,3287.316
11969,3206.1697
11970,5401.608
11971,5129.342
11972,4759.4326
11973,6341.5723
11974,4384.7285
11975,2148.9524
11976,3101.2974
11977,3087.2314
11978,3215.5864
11979,4186.605
11980,4489.114
11981,24961.045
11982,3049.9792
11983,3587.4954
11984,27435.145
11985,2977.6313
11986,3978.1213
11987,3779.1736
11988,2423.167
11989,2715.8755
11990,23450.668
11991,9575.073
11992,7704.099
11993,27185.37
11994,5089.381
11995,4721.9575
11996,33559.95
11997,3397.5186
11998,2664.1672
11999,4648.4683
12000,7593.2856
12001,2894.746
12002,4367.1953
12003,23420.5
12004,2576.7576
12005,2814.803
12006,3683.4136
12007,5226.489
12008,3803.6167
12009,4119.2085
12010,4743.9756
12011,4122.0547
12012,4820.7983
12013,30382.79
12014,9647.302
12015,3144.9473
12016,3598.2998
12017,1512.9972
12018,10141.924
12019,2805.4695
12020,3849.5635
12021,42767.316
12022,2907.0483
12023,2524.8618
12024,13030.022
12025,25816.818
12026,3534.9983
12027,3443.488
12028,4900.219
12029,2826.1743
12030,2289.8083
12031,8051.5093
12032,5376.8003
12033,23440.178
12034,2943.0295
12035,6166.371
12036,2683.5876
12037,3199.5315
12038,6618.943
12039,2430.3613
12040,26624.23
12041,6008.403
12042,3210.0386
12043,6343.8364
12044,3048.1543
12045,2906.632
12046,4134.9175
12047,3191.992
12048,24583.87
12049,26565.822
12050,3059.131
12051,2871.592
12052,4019.8496
12053,2785.142
12054,4600.1543
12055,4820.836
12056,3003.757
12057,5358.9565
12058,5275.671
12059,4178.5405
12060,28099.799
12061,33229.29
12062,24532.598
12063,23346.09
12064,3182.8633
12065,3095.229
12066,4814.233
12067,4012.1104
12068,3127.5742
12069,9752.903
12070,3649.3628
12071,3538.9995
12072,26214.572
12073,2681.3306
12074,3905.722
12075,4073.4424
12076,25283.602
12077,3221.7231
12078,23251.215
12079,2611.3596
12080,2750.611
12081,23453.281
12082,3724.4148
12083,4534.5654
12084,6531.3
12085,3599.757
12086,3764.853
12087,3447.1582
12088,4966.696
12089,35765.44
12090,26216.52
12091,3832.8308
12092,3220.5847
12093,3824.6313
12094,6160.419
12095,6844.87
12096,2883.7422
12097,3627.2976
12098,3006.7827
12099,5352.404
12100,3878.3894
12101,4721.6772
12102,5540.04
12103,6522.473
12104,2928.1907
12105,5568.4697
12106,5827.4336
12107,3564.0037
12108,23655.004
12109,30685.033
12110,2596.4233
12111,5025.906
12112,10779.553
12113,4151.482
12114,1885.2896
12115,5593.9414
12116,3925.0225
12117,4051.5144
12118,5725.866
12119,5700.3647
12120,2987.4263
12121,3540.7278
12122,28920.633
12123,4680.1562
12124,2422.3674
12125,2646.5742
12126,4871.8403
12127,26311.074
12128,2485.4387
12129,3215.5864
12130,2591.3523
12131,3945.8337
12132,3871.6914
12133,2653.2441
12134,3215.3494
12135,3227.2688
12136,6806.6626
12137,5244.688
12138,4703.6235
12139,2490.1123
12140,5843.3164
12141,2988.7498
12142,3802.0874
12143,3158.7805
12144,22666.037
12145,2132.9565
12146,2975.7053
12147,2780.9116
12148,4140.107
12149,3206.5933
12150,6086.9673
12151,2985.809
12152,4743.563
12153,3165.1394
12154,3218.3972
12155,4314.9
12156,3473.4094
12157,8199.519
12158,4855.473
12159,6414.598
12160,3272.3425
12161,16044.846
12162,2592.6968
12163,3312.8987
12164,4071.7725
12165,4128.921
12166,7531.967
12167,3837.123
12168,4474.7656
12169,3181.9211
12170,24094.1
12171,7676.12
12172,3061.9307
12173,23967.059
12174,26815.215
12175,31000.75
12176,3083.162
12177,26512.158
12178,2936.5095
12179,5995.824
12180,5579.0454
12181,3846.549
12182,6589.199
12183,6432.805
12184,4792.3994
12185,4859.8545
12186,7417.2207
12187,4120.299
12188,3965.9138
12189,10401.3545
12190,3991.0107
12191,4799.1245
12192,5189.851
12193,4690.508
12194,4770.083
12195,3997.751
12196,24773.219
12197,7543.3228
12198,3550.3706
12199,4923.267
12200,4645.743
12201,5339.731
12202,4775.428
12203,26031.5
12204,4748.097
12205,4465.108
12206,7114.3696
12207,6355.293
12208,3995.7817
12209,8529.807
12210,5628.403
12211,4143.416
12212,3670.4492
12213,5770.4385
12214,29389.373
12215,6420.3027
12216,5465.7134
12217,5475.0586
12218,6002.87
12219,3970.447
12220,4279.5493
12221,3502.3145
12222,3032.0442
12223,4669.483
12224,3897.8281
12225,3965.686
12226,3460.259
12227,30091.004
12228,3502.987
12229,4202.616
12230,5842.5815
12231,3945.412
12232,4486.189
12233,3438.5598
12234,4181.831
12235,3172.7905
12236,3523.5337
12237,3698.1648
12238,3620.5984
12239,2885.3435
12240,6033.7905
12241,5200.037
12242,3618.8218
12243,3294.2888
12244,6028.949
12245,4586.6396
12246,10630.905
12247,8370.469
12248,3645.709
12249,3868.5244
12250,4128.9526
12251,3682.4421
12252,28369.262
12253,7360.6147
12254,3156.914
12255,5373.119
12256,2972.5364
12257,3116.7075
12258,3480.6006
12259,3140.243
12260,5610.726
12261,36420.332
12262,3442.8127
12263,29906.92
12264,33132.418
12265,4644.321
12266,4243.171
12267,3714.2627
12268,5789.526
12269,2769.5083
12270,2557.5613
12271,4424.4824
12272,3930.2097
12273,2590.3103
12274,4599.914
12275,3177.2441
12276,6285.979
12277,3184.9888
12278,3416.633
12279,1785.3801
12280,2888.4148
12281,24818.574
12282,2741.05
12283,31790.621
12284,2930.2297
12285,22743.646
12286,6192.932
12287,3899.2903
12288,8839.57
12289,5437.521
12290,5825.903
12291,4621.3545
12292,2418.2131
12293,4484.439
12294,3350.4197
12295,3421.4937
12296,2519.5425
12297,6166.1016
12298,4275.0586
12299,3240.213
12300,3028.8682
12301,3303.5012
12302,5618.247
12303,3506.738
12304,3435.705
12305,3594.9119
12306,4600.9595
12307,3785.0686
12308,2650.3699
12309,3833.5623
12310,3923.5583
12311,4381.425
12312,6667.139
12313,3591.785
12314,6695.7935
12315,2845.3684
12316,3724.7751
12317,3316.8557
12318,28748.773
12319,3710.0952
12320,3399.2202
12321,24525.377
12322,3902.9373
12323,5063.366
12324,4974.3516
12325,2819.2698
12326,5115.337
12327,3963.3445
12328,5244.2144
12329,2837.6348
12330,3091.809
12331,2724.3066
12332,4774.484
12333,4681.98
12334,2934.4514
12335,5195.15
12336,8087.1963
12337,7327.729
12338,3142.5144
12339,7719.4976
12340,3608.9922
12341,3025.7383
12342,3796.5679
12343,4697.2944
12344,25131.125
12345,26182.312
12346,31040.33
12347,3423.3838
12348,6638.735
12349,4523.653
12350,4025.0989
12351,6523.9824
12352,3257.628
12353,2899.7964
12354,3861.3672
12355,4770.089
12356,3577.1125
12357,3148.2368
12358,8581.509
12359,7020.0107
12360,23051.213
12361,4095.0127
12362,4145.773
12363,5322.1333
12364,7485.183
12365,30306.512
12366,5505.182
12367,25942.66
12368,3298.7358
12369,3528.2017
12370,4282.5747
12371,3296.4792
12372,5476.8813
12373,5662.8823
12374,4046.6091
12375,6989.4424
12376,4974.8486
12377,5435.9946
12378,4047.004
12379,7930.5825
12380,4061.606
12381,6751.885
12382,24575.88
12383,3373.2356
12384,3448.618
12385,3411.0686
12386,30445.174
12387,3779.414
12388,5415.8794
12389,3851.0554
12390,4470.1772
12391,5062.4165
12392,2937.8691
12393,3201.537
12394,30706.047
12395,26349.9
12396,5149.0234
12397,3547.1182
12398,3453.2993
12399,9469.269
12400,4209.885
12401,32472.309
12402,3414.893
12403,7155.2183
12404,3664.5566
12405,28097.559
12406,32378.889
12407,5067.9497
12408,3086.9604
12409,6381.236
12410,3539.5503
12411,2869.4507
12412,2564.78
12413,29770.807
12414,5978.9194
12415,29100.45
12416,5479.9443
12417,1496.8335
12418,28809.44
12419,4778.0674
12420,27202.52
12421,5471.1084
12422,3251.5525
12423,32126.812
12424,25724.621
12425,37755.89
12426,6696.3525
12427,2833.383
12428,3505.63
12429,4853.8804
12430,3599.9868
12431,3177.805
12432,6748.121
12433,3836.0745
12434,3171.9377
12435,7048.4385
12436,25597.59
12437,4481.1377
12438,5233.286
12439,3431.1472
12440,3875.876
12441,3766.8435
12442,5334.726
12443,3786.8066
12444,6548.93
12445,6018.393
12446,2968.343
12447,4056.5288
12448,5108.794
12449,5193.4194
12450,25086.465
12451,10943.352
12452,6487.3394
12453,29763.33
12454,4236.41
12455,29598.072
12456,4888.0186
12457,7730.0244
12458,6492.9243
12459,26218.494
12460,3526.0186
12461,3364.8188
12462,3260.5
12463,5171.6685
12464,3216.6658
12465,4846.831
12466,4593.617
12467,520720.0
12468,3078.122
12469,3571.8125
12470,4595.9053
12471,25413.234
12472,3815.2139
12473,8375.863
12474,4002.835
12475,3815.6646
12476,3567.1123
12477,3487.3457
12478,2550.4849
12479,15092.127
12480,5114.7437
12481,5196.6455
12482,2687.7761
12483,3006.8635
12484,3446.861
12485,12111.034
12486,3878.011
12487,3613.7502
12488,4081.6138
12489,5447.8545
12490,4815.2285
12491,6105.982
12492,4238.04
12493,3609.4978
12494,9276.066
12495,3670.4941
12496,3251.8088
12497,26073.383
12498,30824.947
12499,3359.0793
12500,3951.6484
12501,3036.7986
12502,4090.7122
12503,2938.8232
12504,3944.6575
12505,3363.0435
12506,3491.2356
12507,6551.8726
12508,4247.689
12509,3423.4075
12510,6117.393
12511,9312.158
12512,4298.6885
12513,31707.986
12514,33099.152
12515,4137.1973
12516,6939.3657
12517,3202.4995
12518,3097.2969
12519,4177.64
12520,4508.864
12521,4564.6084
12522,5617.6143
12523,5214.3286
12524,6786.1562
12525,26694.756
12526,2885.9949
12527,4142.4946
12528,40419.465
12529,4301.3667
12530,3057.1106
12531,3339.5496
12532,2803.6714
12533,5340.643
12534,10714.34
12535,3259.8513
12536,3406.1711
12537,4985.3086
12538,30332.512
12539,4172.768
12540,3284.636
12541,3103.852
12542,2780.427
12543,29132.59
12544,2910.9377
12545,3645.92
12546,4321.5127
12547,4292.2515
12548,3299.261
12549,7225.1772
12550,4345.0513
12551,5244.358
12552,4567.3145
12553,4867.8877
12554,2531.3525
12555,3023.1748
12556,3010.3604
12557,3960.5664
12558,18690.146
12559,5120.2495
12560,3310.7979
12561,3918.7585
12562,4085.808
12563,3685.6655
12564,3598.0789
12565,4046.3618
12566,28552.893
12567,6123.815
12568,3506.3164
12569,8333.476
12570,6247.7173
12571,4613.256
12572,4954.8643
12573,2763.5605
12574,26449.06
12575,8707.092
12576,21602.432
12577,3924.526
12578,3328.7456
12579,6310.853
12580,5612.3936
12581,3915.9465
12582,3174.4155
12583,22205.348
12584,3855.0635
12585,5123.0464
12586,3911.5532
12587,5537.412
12588,11900.596
12589,3273.1384
12590,5507.9526
12591,3351.415
12592,4533.908
12593,5810.604
12594,4016.9678
12595,5414.2607
12596,3527.5818
12597,3262.162
12598,2999.5068
12599,4918.3447
12600,5123.81
12601,3790.5757
12602,6538.0527
12603,34981.64
12604,3984.7502
12605,3814.578
12606,3021.895
12607,2853.9165
12608,3232.738
12609,3872.928
12610,4050.4026
12611,3588.2656
12612,3127.6333
12613,3134.4792
12614,7480.002
12615,4039.54
12616,3662.7026
12617,3815.68
12618,3164.1497
12619,4635.1816
12620,5609.618
12621,3654.0837
12622,3070.7512
12623,27580.232
12624,3687.8381
12625,25078.217
12626,4058.0933
12627,29487.178
12628,7722.766
12629,3037.6763
12630,28100.268
12631,3028.9795
12632,2705.382
12633,26286.314
12634,3255.4558
12635,31460.295
12636,3019.611
12637,3357.609
12638,4567.469
12639,3578.347
12640,3160.9087
12641,5392.0483
12642,3426.789
12643,7412.054
12644,4316.793
12645,3028.974
12646,5915.8027
12647,6284.303
12648,3144.7083
12649,5360.1123
12650,28670.438
12651,4693.96
12652,29994.148
12653,4676.2812
12654,4944.4194
12655,4704.9766
12656,25113.238
12657,5000.5894
12658,3143.7983
12659,7605.6177
12660,34220.594
12661,2861.0264
12662,5667.2637
12663,4411.791
12664,3750.0037
12665,6538.4004
12666,5343.8975
12667,4108.3145
12668,3833.206
12669,6707.6807
12670,4058.8962
12671,4166.29
12672,9140.5205
12673,4050.5315
12674,4144.423
12675,3099.7905
12676,4144.31
12677,3166.7207
12678,3080.452
12679,5520.3755
12680,4262.77
12681,3377.1172
12682,5317.514
12683,4667.93
12684,3377.483
12685,4781.808
12686,3982.9348
12687,47677.477
12688,4620.4175
12689,3761.5354
12690,4564.142
12691,5162.2925
12692,3452.6245
12693,33421.367
12694,3049.6077
12695,3445.298
12696,2652.442
12697,3545.8247
12698,3384.4658
12699,4253.653
12700,2982.5625
12701,8408.276
12702,3954.274
12703,5910.543
12704,26295.518
12705,3261.4612
12706,6416.349
12707,3825.2134
12708,5175.187
12709,3169.8528
12710,5574.8853
12711,3892.0413
12712,3702.8381
12713,2550.1228
12714,3419.683
12715,7677.748
12716,3105.4292
12717,4147.727
12718,3689.8567
12719,4095.2288
12720,3948.0137
12721,5172.929
12722,27114.014
12723,3359.5093
12724,3337.4253
12725,26497.814
12726,6028.9663
12727,4120.647
12728,3168.9204
12729,2962.358
12730,3247.1038
12731,3789.1255
12732,4699.6396
12733,2980.8213
12734,4050.245
12735,8154.4683
12736,24649.646
12737,3843.1875
12738,4504.0513
12739,3747.3997
12740,3240.2534
12741,6061.996
12742,6536.7227
12743,3832.907
12744,5091.557
12745,4815.0
12746,2912.224
12747,3290.819
12748,6072.014
12749,4614.9375
12750,2790.8284
12751,4423.284
12752,3144.279
12753,3818.712
12754,4561.5596
12755,6404.06
12756,4107.115
12757,4119.3604
12758,297670.38
12759,4316.098
12760,3255.1152
12761,6026.059
12762,5265.603
12763,10683.955
12764,2823.995
12765,7571.524
12766,28275.059
12767,4389.4453
12768,6372.0083
12769,4027.1338
12770,3109.01
12771,4386.4043
12772,2948.2651
12773,3096.9106
12774,4748.5034
12775,4093.4604
12776,3123.4497
12777,30945.766
12778,4553.4697
12779,7081.1567
12780,3040.492
12781,4022.877
12782,3075.5828
12783,3723.2515
12784,7979.4546
12785,20052.371
12786,2925.8455
12787,5545.821
12788,29571.98
12789,4653.498
12790,3336.4897
12791,3784.8804
12792,8127.7285
12793,26222.107
12794,3205.4119
12795,3177.6882
12796,3972.6462
12797,4749.1387
12798,3535.8
12799,3516.8784
12800,2423.9673
12801,5441.501
12802,4298.774
12803,6275.4297
12804,3370.9968
12805,3081.593
12806,4218.64
12807,4042.743
12808,3425.411
12809,5347.7036
12810,7688.13
12811,2935.9573
12812,3260.5684
12813,3265.4153
12814,3467.0466
12815,3978.4583
12816,3330.917
12817,3149.9338
12818,3745.801
12819,3086.8452
12820,4694.6094
12821,4299.739
12822,3292.395
12823,29566.545
12824,24908.79
12825,4554.073
12826,5069.6494
12827,3531.3027
12828,27627.076
12829,3817.9563
12830,4285.2124
12831,3338.0068
12832,6085.497
12833,4482.14
12834,15525.734
12835,11076.242
12836,23438.324
12837,3470.2087
12838,34286.508
12839,4741.1436
12840,3935.1235
12841,4313.2363
12842,4969.953
12843,2830.462
12844,3230.993
12845,6880.8086
12846,6356.399
12847,3477.6853
12848,3149.1648
12849,3137.6233
12850,3550.2488
12851,3732.1594
12852,4855.9634
12853,3968.5168
12854,4425.3223
12855,4616.8857
12856,33237.254
12857,4050.3887
12858,6004.107
12859,4150.642
12860,3370.4417
12861,2914.1018
12862,5846.626
12863,4620.0083
12864,3984.5234
12865,5699.308
12866,8215.202
12867,3425.625
12868,3355.607
12869,5866.4917
12870,3532.9785
12871,22792.723
12872,3141.0151
12873,7349.4463
12874,22807.896
12875,3974.0164
12876,40532.02
12877,4882.034
12878,11941.241
12879,5743.383
12880,5098.11
12881,29421.771
12882,3131.2068
12883,3188.2686
12884,3175.4128
12885,2908.0686
12886,3302.6528
12887,2696.756
12888,6472.985
12889,2898.6587
12890,2752.3281
12891,31699.469
12892,4628.4287
12893,26912.902
12894,4537.1113
12895,3489.5752
12896,5911.0356
12897,5528.4336
12898,8431.811
12899,32843.664
12900,3709.6038
12901,3460.042
12902,2969.9956
12903,2972.6484
12904,4281.506
12905,6771.3677
12906,3721.0156
12907,29032.451
12908,3947.042
12909,5988.454
12910,2733.3896
12911,4660.0444
12912,3238.5881
12913,4759.3965
12914,18101.094
12915,4319.3184
12916,8227.875
12917,11309.155
12918,10685.76
12919,7075.052
12920,5201.814
12921,3891.6387
12922,20424.54
12923,34528.438
12924,5464.251
12925,4867.153
12926,4818.3037
12927,3523.3062
12928,2785.4512
12929,4583.2954
12930,4217.9473
12931,3154.3125
12932,3670.2034
12933,3743.9119
12934,3924.4365
12935,4264.8823
12936,4710.5273
12937,3652.5425
12938,33973.426
12939,4789.371
12940,2691.2117
12941,3969.67
12942,5148.8804
12943,4379.1646
12944,2780.0972
12945,26168.477
12946,3035.0952
12947,3845.1406
12948,14900.145
12949,3712.591
12950,3336.378
12951,4111.157
12952,4274.544
12953,3842.119
12954,7223.738
12955,32589.125
12956,4102.4194
12957,3699.304
12958,3642.1533
12959,4622.8013
12960,3178.3948
12961,3271.5273
12962,3701.2915
12963,4783.3125
12964,3176.8616
12965,6203.9297
12966,3181.0527
12967,3544.6611
12968,5491.5454
12969,3325.5073
12970,4157.352
12971,3861.596
12972,3825.9019
12973,28685.24
12974,3568.6086
12975,4147.151
12976,29391.59
12977,2914.229
12978,3592.5933
12979,2996.806
12980,9153.516
12981,4737.832
12982,4275.9194
12983,8709.298
12984,3615.6409
12985,3929.573
12986,4289.0205
12987,6934.3315
12988,2944.7144
12989,3318.1238
12990,3354.332
12991,3290.8809
12992,3123.5537
12993,3569.2302
12994,6327.218
12995,3399.334
12996,4341.412
12997,3230.8816
12998,5592.056
12999,3474.1604
13000,3491.1548
13001,3091.5662
13002,4259.72
13003,4538.68
13004,4320.839
13005,27381.45
13006,4434.729
13007,4230.6265
13008,7849.3276
13009,4529.441
13010,2962.2122
13011,3777.8362
13012,25411.53
13013,14965.436
13014,3560.116
13015,3014.5916
13016,3415.744
13017,5600.468
13018,2769.6782
13019,3403.7603
13020,3582.6606
13021,2768.001
13022,5884.7905
13023,3863.9155
13024,4082.947
13025,3863.2847
13026,5047.941
13027,5285.106
13028,3918.998
13029,2505.2783
13030,5114.5483
13031,4312.627
13032,12408.389
13033,3309.4045
13034,5538.367
13035,3072.3452
13036,27982.797
13037,3360.9155
13038,5400.071
13039,4352.0825
13040,4704.0747
13041,31015.807
13042,4926.952
13043,23299.553
13044,3741.2393
13045,2847.2139
13046,3254.5056
13047,25909.773
13048,4967.6826
13049,5732.7295
13050,3035.9521
13051,3564.6135
13052,5261.5693
13053,3283.388
13054,5500.843
13055,3686.8403
13056,15273.901
13057,4341.6875
13058,4331.4463
13059,4083.1157
13060,25580.078
13061,4655.7837
13062,6272.0005
13063,4905.149
13064,2873.633
13065,7706.1216
13066,2846.7014
13067,6792.2305
13068,3940.8577
13069,3595.0137
13070,4358.402
13071,2701.5579
13072,28262.865
13073,3546.7693
13074,4189.886
13075,2842.4202
13076,3102.9705
13077,3298.9553
13078,2988.6877
13079,4761.5415
13080,3270.9788
13081,3690.8728
13082,3271.2026
13083,5259.5337
13084,3218.6208
13085,3730.8267
13086,30401.865
13087,7662.711
13088,3376.637
13089,4753.67
13090,3108.0144
13091,6092.5967
13092,2803.13
13093,3218.9512
13094,4450.922
13095,3720.9336
13096,3397.9512
13097,42222.44
13098,4072.3914
13099,29367.004
13100,3328.431
13101,3642.8542
13102,31732.666
13103,3038.2349
13104,3301.561
13105,4870.71
13106,2094.3892
13107,3270.9788
13108,4007.9214
13109,3007.868
13110,7198.553
13111,4541.941
13112,3577.7112
13113,3567.7139
13114,3311.7915
13115,3893.353
13116,22937.363
13117,3750.649
13118,2179.3047
13119,3148.6948
13120,2958.4668
13121,4526.4214
13122,3728.852
13123,5641.5522
13124,31979.516
13125,3284.9924
13126,3112.2856
13127,4316.6377
13128,4304.338
13129,3533.0986
13130,3274.9011
13131,3862.1155
13132,9146.508
13133,29440.246
13134,4916.8486
13135,3891.9978
13136,4566.6895
13137,6445.6313
13138,39345.844
13139,3975.422
13140,4464.3306
13141,4473.166
13142,4900.6084
13143,26829.482
13144,5079.67
13145,5116.1646
13146,30223.95
13147,3293.5005
13148,4313.1626
13149,3122.1414
13150,4105.0522
13151,3935.98
13152,3513.7239
13153,28475.04
13154,5331.3467
13155,6177.685
13156,8852.861
13157,4358.638
13158,32297.383
13159,31824.059
13160,24427.2
13161,2944.0278
13162,2592.6313
13163,3291.5786
13164,8445.564
13165,2789.8357
13166,4945.9644
13167,4651.917
13168,2823.014
13169,30821.734
13170,8065.3906
13171,4269.579
13172,3861.9966
13173,3786.4902
13174,4750.7188
13175,4990.7905
13176,3676.87
13177,3707.5264
13178,5993.1245
13179,8191.116
13180,2862.6182
13181,2770.115
13182,6718.5005
13183,24243.76
13184,24537.385
13185,4083.5015
13186,6126.4053
13187,5537.132
13188,3540.916
13189,30134.621
13190,2965.3926
13191,3575.6226
13192,2832.5479
13193,26095.12
13194,2781.4658
13195,2801.8225
13196,2983.5735
13197,3164.9517
13198,20001.496
13199,4500.765
13200,8033.8833
13201,3754.6067
13202,3791.5476
13203,2975.4495
13204,3176.2268
13205,4182.8174
13206,2715.8381
13207,2622.623
13208,31505.994
13209,3016.8105
13210,6333.2114
13211,5060.577
13212,5717.0264
13213,2666.898
13214,2940.4524
13215,3624.234
13216,4831.8877
13217,5516.6978
13218,6709.3047
13219,4611.763
13220,28421.24
13221,2906.5847
13222,7992.1255
13223,4038.9988
13224,4496.204
13225,4367.181
13226,2448.838
13227,5036.621
13228,3811.3887
13229,4744.8105
13230,7369.309
13231,3410.4749
13232,4449.21
13233,3328.8743
13234,64960.434
13235,10764.454
13236,3382.5054
13237,3463.1006
13238,3659.4165
13239,23363.244
13240,3266.635
13241,3598.099
13242,5529.3213
13243,3755.2236
13244,3905.586
13245,3692.9395
13246,4716.5645
13247,4036.2202
13248,4553.3906
13249,2382.8096
13250,27511.057
13251,3332.857
13252,8374.799
13253,5525.0684
13254,8457.407
13255,31737.168
13256,2520.8828
13257,3880.9902
13258,6423.9233
13259,9577.439
13260,2879.403
13261,3114.3145
13262,2153.8296
13263,26003.959
13264,3800.2896
13265,3066.7449
13266,3444.5327
13267,5322.9097
13268,3685.038
13269,3297.975
13270,5832.7046
13271,4660.918
13272,3408.6836
13273,3523.4775
13274,2705.1118
13275,3474.501
13276,6605.467
13277,3981.036
13278,6537.48
13279,19174.713
13280,2642.4604
13281,4979.7363
13282,292209.03
13283,4163.344
13284,2869.5989
13285,7150.9937
13286,28964.6
13287,3515.5532
13288,3150.0432
13289,4085.2969
13290,4251.512
13291,5509.403
13292,6657.0635
13293,4040.1511
13294,13748.855
13295,2201.8706
13296,12262.051
13297,2727.6545
13298,2458.6716
13299,4183.2046
13300,26168.299
13301,10828.331
13302,7232.199
13303,3565.2026
13304,2843.6194
13305,5338.348
13306,4762.298
13307,3128.0974
13308,3948.6
13309,5161.677
13310,3985.472
13311,24185.77
13312,3467.3494
13313,3333.955
13314,3977.5537
13315,3791.621
13316,3452.058
13317,5430.4673
13318,2991.9146
13319,3361.9636
13320,5712.5776
13321,9483.557
13322,3366.4238
13323,8474.147
13324,2396.5947
13325,3045.283
13326,3462.5432
13327,29471.441
13328,5237.0625
13329,5185.2153
13330,33117.34
13331,6249.0273
13332,5723.8105
13333,4572.8257
13334,3037.5552
13335,4849.133
13336,4226.4854
13337,3492.4817
13338,5911.266
13339,6333.9136
13340,5569.442
13341,3050.475
13342,4663.5835
13343,32412.875
13344,4317.599
13345,5179.471
13346,4114.1147
13347,29546.521
13348,3091.701
13349,3632.734
13350,6156.53
13351,3477.3667
13352,3243.839
13353,3538.7065
13354,7096.9893
13355,3413.657
13356,3916.1694
13357,13810.643
13358,5857.521
13359,3662.5242
13360,4053.3816
13361,2925.2566
13362,32594.188
13363,3044.6487
13364,2572.5674
13365,3118.8254
13366,4813.3486
13367,26482.205
